월(Monthly),구분,시군구,미분양현황
제주,계,162.0,
제주,제주시,129.0,
제주,서귀포시,33.0,
서울,계,704.0,
서울,종로구,19.0,
서울,중구,,
서울,용산구,,
서울,성동구,,
서울,광진구,187.0,
서울,동대문구,,
서울,중랑구,,
서울,성북구,404.0,
서울,강북구,,
서울,도봉구,,
서울,노원구,,
서울,은평구,,
서울,서대문구,,
서울,마포구,,
서울,양천구,94.0,
서울,강서구,,
서울,구로구,,
서울,금천구,,
서울,영등포구,,
서울,동작구,,
서울,관악구,,
서울,서초구,,
서울,강남구,,
서울,송파구,,
서울,강동구,,
부산,계,7.0,964.0
부산,중구,5.0,
부산,서구,11.0,
부산,동구,38.0,
부산,영도구,150.0,
부산,부산진구,382.0,
부산,동래구,422.0,
부산,남구,485.0,
부산,북구,535.0,
부산,해운대구,396.0,
부산,사하구,528.0,
부산,금정구,722.0,
부산,강서구,1.0,365.0
부산,연제구,416.0,
부산,수영구,333.0,
부산,사상구,13.0,
부산,기장군,2.0,163.0
대구,계,10.0,888.0
대구,중구,189.0,
대구,동구,1.0,381.0
대구,서구,240.0,
대구,남구,263.0,
대구,북구,738.0,
대구,수성구,2.0,621.0
대구,달서구,4.0,424.0
대구,달성군,1.0,32.0
인천,계,362.0,
인천,중구,0.0,
인천,동구,0.0,
인천,남구,167.0,
인천,연수구,0.0,
인천,남동구,10.0,
인천,부평구,37.0,
인천,계양구,2.0,
인천,서구,144.0,
인천,강화군,2.0,
인천,옹진군,,
광주,계,7.0,842.0
광주,동구,68.0,
광주,서구,461.0,
광주,남구,460.0,
광주,북구,1.0,136.0
광주,광산구,5.0,717.0
대전,계,957.0,
대전,동구,189.0,
대전,중구,436.0,
대전,서구,53.0,
대전,유성구,243.0,
대전,대덕구,36.0,
울산,계,1.0,500.0
울산,중구,69.0,
울산,남구,673.0,
울산,동구,22.0,
울산,북구,95.0,
울산,울주군,641.0,
경기,계,2.0,488.0
경기,수원시,73.0,
경기,성남시,0.0,
경기,의정부시,105.0,
경기,안양시,0.0,
경기,부천시,87.0,
경기,광명시,0.0,
경기,평택시,218.0,
경기,동두천시,3.0,
경기,안산시,0.0,
경기,고양시,0.0,
경기,과천시,0.0,
경기,구리시,21.0,
경기,남양주시,123.0,
경기,오산시,0.0,
경기,시흥시,25.0,
경기,군포시,0.0,
경기,의왕시,0.0,
경기,하남시,0.0,
경기,용인시,0.0,
경기,파주시,0.0,
경기,이천시,218.0,
경기,안성시,569.0,
경기,김포시,38.0,
경기,양주시,211.0,
경기,여주군,131.0,
경기,화성시,98.0,
경기,광주시,,
경기,연천군,337.0,
경기,포천시,231.0,
경기,가평군,,
경기,양평군,,
강원,계,5.0,212.0
강원,춘천시,1.0,346.0
강원,원주시,1.0,529.0
강원,강릉시,547.0,
강원,동해시,41.0,
강원,태백시,261.0,
강원,속초시,0.0,
강원,삼척시,328.0,
강원,홍천군,215.0,
강원,횡성군,5.0,
강원,영월군,0.0,
강원,평창군,476.0,
강원,정선군,0.0,
강원,철원군,309.0,
강원,화천군,,
강원,양구군,,
강원,인제군,40.0,
강원,고성군,115.0,
강원,양양군,,
충북,계,4.0,12.0
충북,청주시,1.0,684.0
충북,충주시,480.0,
충북,제천시,1.0,201.0
충북,청원군,425.0,
충북,보은군,0.0,
충북,옥천군,1.0,
충북,영동군,15.0,
충북,증평군,79.0,
충북,진천군,0.0,
충북,괴산군,0.0,
충북,음성군,47.0,
충북,단양군,80.0,
충남,계,9.0,195.0
충남,천안시,2.0,300.0
충남,공주시,338.0,
충남,보령시,813.0,
충남,아산시,1.0,92.0
충남,서산시,1.0,96.0
충남,논산시,26.0,
충남,계룡시,1.0,27.0
충남,금산군,66.0,
충남,연기군,926.0,
충남,부여군,0.0,
충남,서천군,0.0,
충남,청양군,0.0,
충남,홍성군,275.0,
충남,예산군,419.0,
충남,태안군,9.0,
충남,당진군,808.0,
전북,계,4.0,625.0
전북,전주시,689.0,
전북,군산시,2.0,338.0
전북,익산시,584.0,
전북,정읍시,0.0,
전북,남원시,75.0,
전북,김제시,0.0,
전북,완주군,542.0,
전북,진안군,0.0,
전북,무주군,52.0,
전북,장수군,,
전북,임실군,197.0,
전북,순창군,23.0,
전북,고창군,,
전북,부안군,125.0,
전남,계,4.0,640.0
전남,목포시,1.0,783.0
전남,여수시,625.0,
전남,순천시,1.0,432.0
전남,나주시,290.0,
전남,광양시,121.0,
전남,담양군,0.0,
전남,곡성군,0.0,
전남,구례군,44.0,
전남,고흥군,21.0,
전남,보성군,0.0,
전남,화순군,0.0,
전남,장흥군,,
전남,강진군,23.0,
전남,해남군,28.0,
전남,영암군,48.0,
전남,무안군,,
전남,함평군,,
전남,영광군,51.0,
전남,장성군,,
전남,완도군,,
전남,진도군,49.0,
전남,신안군,,
경북,계,6.0,303.0
경북,포항시,1.0,403.0
경북,경주시,105.0,
경북,김천시,51.0,
경북,안동시,393.0,
경북,구미시,1.0,873.0
경북,영주시,213.0,
경북,영천시,65.0,
경북,상주시,26.0,
경북,문경시,0.0,
경북,경산시,1.0,575.0
경북,군위군,,
경북,의성군,98.0,
경북,청송군,,
경북,영양군,,
경북,영덕군,,
경북,청도군,,
경북,고령군,,
경북,성주군,,
경북,칠곡군,480.0,
경북,예천군,21.0,
경북,봉화군,,
경북,울진군,,
경북,울릉군,,
경남,계,11.0,723.0
경남,창원시,244.0,
경남,마산시,1.0,33.0
경남,진주시,1.0,670.0
경남,진해시,1.0,81.0
경남,통영시,36.0,
경남,사천시,52.0,
경남,김해시,3.0,278.0
경남,밀양시,104.0,
경남,거제시,1.0,708.0
경남,양산시,2.0,223.0
경남,의령군,0.0,
경남,함안군,204.0,
경남,창녕군,76.0,
경남,고성군,0.0,
경남,남해군,0.0,
경남,하동군,0.0,
경남,산청군,0.0,
경남,함양군,0.0,
경남,거창군,0.0,
경남,합천군,14.0,
제주,계,156.0,
제주,제주시,127.0,
제주,서귀포시,29.0,
서울,계,778.0,
서울,종로구,93.0,
서울,중구,,
서울,용산구,,
서울,성동구,,
서울,광진구,187.0,
서울,동대문구,,
서울,중랑구,,
서울,성북구,404.0,
서울,강북구,,
서울,도봉구,,
서울,노원구,,
서울,은평구,,
서울,서대문구,,
서울,마포구,,
서울,양천구,94.0,
서울,강서구,,
서울,구로구,,
서울,금천구,,
서울,영등포구,,
서울,동작구,,
서울,관악구,,
서울,서초구,,
서울,강남구,,
서울,송파구,,
서울,강동구,,
부산,계,9.0,212.0
부산,중구,3.0,
부산,서구,10.0,
부산,동구,309.0,
부산,영도구,130.0,
부산,부산진구,366.0,
부산,동래구,1.0,407.0
부산,남구,485.0,
부산,북구,636.0,
부산,해운대구,381.0,
부산,사하구,525.0,
부산,금정구,710.0,
부산,강서구,1.0,365.0
부산,연제구,416.0,
부산,수영구,350.0,
부산,사상구,13.0,
부산,기장군,2.0,106.0
대구,계,12.0,489.0
대구,중구,746.0,
대구,동구,1.0,819.0
대구,서구,333.0,
대구,남구,260.0,
대구,북구,734.0,
대구,수성구,2.0,510.0
대구,달서구,5.0,59.0
대구,달성군,1.0,28.0
인천,계,883.0,
인천,중구,0.0,
인천,동구,0.0,
인천,남구,256.0,
인천,연수구,0.0,
인천,남동구,8.0,
인천,부평구,482.0,
인천,계양구,3.0,
인천,서구,132.0,
인천,강화군,2.0,
인천,옹진군,,
광주,계,8.0,272.0
광주,동구,68.0,
광주,서구,807.0,
광주,남구,451.0,
광주,북구,1.0,413.0
광주,광산구,5.0,533.0
대전,계,1.0,179.0
대전,동구,164.0,
대전,중구,652.0,
대전,서구,96.0,
대전,유성구,233.0,
대전,대덕구,34.0,
울산,계,1.0,528.0
울산,중구,71.0,
울산,남구,725.0,
울산,동구,22.0,
울산,북구,94.0,
울산,울주군,616.0,
경기,계,3.0,899.0
경기,수원시,154.0,
경기,성남시,0.0,
경기,의정부시,103.0,
경기,안양시,0.0,
경기,부천시,87.0,
경기,광명시,0.0,
경기,평택시,249.0,
경기,동두천시,336.0,
경기,안산시,0.0,
경기,고양시,317.0,
경기,과천시,0.0,
경기,구리시,58.0,
경기,남양주시,129.0,
경기,오산시,0.0,
경기,시흥시,17.0,
경기,군포시,0.0,
경기,의왕시,0.0,
경기,하남시,0.0,
경기,용인시,0.0,
경기,파주시,220.0,
경기,이천시,456.0,
경기,안성시,500.0,
경기,김포시,119.0,
경기,양주시,172.0,
경기,여주군,53.0,
경기,화성시,311.0,
경기,광주시,,
경기,연천군,337.0,
경기,포천시,231.0,
경기,가평군,50.0,
경기,양평군,,
강원,계,6.0,642.0
강원,춘천시,1.0,955.0
강원,원주시,2.0,321.0
강원,강릉시,534.0,
강원,동해시,38.0,
강원,태백시,254.0,
강원,속초시,0.0,
강원,삼척시,328.0,
강원,홍천군,213.0,
강원,횡성군,5.0,
강원,영월군,0.0,
강원,평창군,498.0,
강원,정선군,,
강원,철원군,301.0,
강원,화천군,,
강원,양구군,,
강원,인제군,40.0,
강원,고성군,155.0,
강원,양양군,,
충북,계,4.0,78.0
충북,청주시,1.0,673.0
충북,충주시,475.0,
충북,제천시,1.0,68.0
충북,청원군,453.0,
충북,보은군,0.0,
충북,옥천군,0.0,
충북,영동군,13.0,
충북,증평군,78.0,
충북,진천군,192.0,
충북,괴산군,0.0,
충북,음성군,46.0,
충북,단양군,80.0,
충남,계,11.0,245.0
충남,천안시,4.0,512.0
충남,공주시,328.0,
충남,보령시,808.0,
충남,아산시,1.0,42.0
충남,서산시,1.0,46.0
충남,논산시,26.0,
충남,계룡시,1.0,27.0
충남,금산군,66.0,
충남,연기군,893.0,
충남,부여군,0.0,
충남,서천군,0.0,
충남,청양군,0.0,
충남,홍성군,275.0,
충남,예산군,419.0,
충남,태안군,9.0,
충남,당진군,794.0,
전북,계,4.0,662.0
전북,전주시,892.0,
전북,군산시,2.0,209.0
전북,익산시,572.0,
전북,정읍시,0.0,
전북,남원시,74.0,
전북,김제시,0.0,
전북,완주군,518.0,
전북,진안군,0.0,
전북,무주군,52.0,
전북,장수군,,
전북,임실군,197.0,
전북,순창군,23.0,
전북,고창군,,
전북,부안군,125.0,
전남,계,5.0,168.0
전남,목포시,2.0,393.0
전남,여수시,625.0,
전남,순천시,1.0,399.0
전남,나주시,290.0,
전남,광양시,85.0,
전남,담양군,0.0,
전남,곡성군,0.0,
전남,구례군,44.0,
전남,고흥군,21.0,
전남,보성군,0.0,
전남,화순군,0.0,
전남,장흥군,,
전남,강진군,23.0,
전남,해남군,28.0,
전남,영암군,11.0,
전남,무안군,139.0,
전남,함평군,,
전남,영광군,51.0,
전남,장성군,,
전남,완도군,10.0,
전남,진도군,49.0,
전남,신안군,,
경북,계,7.0,665.0
경북,포항시,1.0,403.0
경북,경주시,270.0,
경북,김천시,39.0,
경북,안동시,395.0,
경북,구미시,3.0,129.0
경북,영주시,179.0,
경북,영천시,65.0,
경북,상주시,26.0,
경북,문경시,0.0,
경북,경산시,1.0,569.0
경북,군위군,,
경북,의성군,98.0,
경북,청송군,,
경북,영양군,,
경북,영덕군,,
경북,청도군,,
경북,고령군,,
경북,성주군,,
경북,칠곡군,476.0,
경북,예천군,16.0,
경북,봉화군,,
경북,울진군,,
경북,울릉군,,
경남,계,12.0,72.0
경남,창원시,244.0,
경남,마산시,1.0,20.0
경남,진주시,1.0,984.0
경남,진해시,1.0,83.0
경남,통영시,158.0,
경남,사천시,39.0,
경남,김해시,3.0,223.0
경남,밀양시,104.0,
경남,거제시,1.0,648.0
경남,양산시,2.0,197.0
경남,의령군,0.0,
경남,함안군,284.0,
경남,창녕군,76.0,
경남,고성군,0.0,
경남,남해군,0.0,
경남,하동군,0.0,
경남,산청군,0.0,
경남,함양군,0.0,
경남,거창군,0.0,
경남,합천군,12.0,
제주,계,152.0,
제주,제주시,129.0,
제주,서귀포시,23.0,
서울,계,840.0,
서울,종로구,89.0,
서울,중구,,
서울,용산구,,
서울,성동구,,
서울,광진구,187.0,
서울,동대문구,,
서울,중랑구,,
서울,성북구,404.0,
서울,강북구,106.0,
서울,도봉구,,
서울,노원구,,
서울,은평구,,
서울,서대문구,,
서울,마포구,,
서울,양천구,50.0,
서울,강서구,,
서울,구로구,,
서울,금천구,,
서울,영등포구,,
서울,동작구,,
서울,관악구,,
서울,서초구,4.0,
서울,강남구,,
서울,송파구,,
서울,강동구,,
부산,계,9.0,557.0
부산,중구,1.0,
부산,서구,9.0,
부산,동구,288.0,
부산,영도구,127.0,
부산,부산진구,1.0,396.0
부산,동래구,714.0,
부산,남구,485.0,
부산,북구,411.0,
부산,해운대구,371.0,
부산,사하구,523.0,
부산,금정구,703.0,
부산,강서구,1.0,337.0
부산,연제구,496.0,
부산,수영구,642.0,
부산,사상구,13.0,
부산,기장군,2.0,41.0
대구,계,12.0,179.0
대구,중구,712.0,
대구,동구,1.0,653.0
대구,서구,324.0,
대구,남구,257.0,
대구,북구,726.0,
대구,수성구,2.0,485.0
대구,달서구,4.0,994.0
대구,달성군,1.0,28.0
인천,계,797.0,
인천,중구,0.0,
인천,동구,0.0,
인천,남구,209.0,
인천,연수구,0.0,
인천,남동구,6.0,
인천,부평구,454.0,
인천,계양구,3.0,
인천,서구,125.0,
인천,강화군,0.0,
인천,옹진군,,
광주,계,7.0,186.0
광주,동구,68.0,
광주,서구,619.0,
광주,남구,515.0,
광주,북구,1.0,413.0
광주,광산구,4.0,571.0
대전,계,1.0,191.0
대전,동구,149.0,
대전,중구,690.0,
대전,서구,88.0,
대전,유성구,231.0,
대전,대덕구,33.0,
울산,계,1.0,741.0
울산,중구,63.0,
울산,남구,695.0,
울산,동구,22.0,
울산,북구,92.0,
울산,울주군,869.0,
경기,계,3.0,883.0
경기,수원시,149.0,
경기,성남시,0.0,
경기,의정부시,133.0,
경기,안양시,0.0,
경기,부천시,80.0,
경기,광명시,0.0,
경기,평택시,180.0,
경기,동두천시,62.0,
경기,안산시,0.0,
경기,고양시,292.0,
경기,과천시,0.0,
경기,구리시,58.0,
경기,남양주시,537.0,
경기,오산시,0.0,
경기,시흥시,8.0,
경기,군포시,0.0,
경기,의왕시,0.0,
경기,하남시,0.0,
경기,용인시,0.0,
경기,파주시,196.0,
경기,이천시,455.0,
경기,안성시,460.0,
경기,김포시,175.0,
경기,양주시,168.0,
경기,여주군,16.0,
경기,화성시,296.0,
경기,광주시,,
경기,연천군,337.0,
경기,포천시,231.0,
경기,가평군,50.0,
경기,양평군,,
강원,계,6.0,850.0
강원,춘천시,1.0,789.0
강원,원주시,2.0,226.0
강원,강릉시,1.0,41.0
강원,동해시,36.0,
강원,태백시,230.0,
강원,속초시,0.0,
강원,삼척시,321.0,
강원,홍천군,213.0,
강원,횡성군,5.0,
강원,영월군,0.0,
강원,평창군,498.0,
강원,정선군,0.0,
강원,철원군,296.0,
강원,화천군,,
강원,양구군,,
강원,인제군,40.0,
강원,고성군,155.0,
강원,양양군,,
충북,계,4.0,263.0
충북,청주시,1.0,841.0
충북,충주시,714.0,
충북,제천시,874.0,
충북,청원군,447.0,
충북,보은군,0.0,
충북,옥천군,0.0,
충북,영동군,13.0,
충북,증평군,73.0,
충북,진천군,192.0,
충북,괴산군,0.0,
충북,음성군,29.0,
충북,단양군,80.0,
충남,계,10.0,707.0
충남,천안시,4.0,307.0
충남,공주시,323.0,
충남,보령시,803.0,
충남,아산시,1.0,55.0
충남,서산시,1.0,46.0
충남,논산시,26.0,
충남,계룡시,1.0,27.0
충남,금산군,66.0,
충남,연기군,890.0,
충남,부여군,0.0,
충남,서천군,0.0,
충남,청양군,0.0,
충남,홍성군,275.0,
충남,예산군,438.0,
충남,태안군,8.0,
충남,당진군,443.0,
전북,계,5.0,289.0
전북,전주시,1.0,239.0
전북,군산시,2.0,4.0
전북,익산시,508.0,
전북,정읍시,0.0,
전북,남원시,74.0,
전북,김제시,0.0,
전북,완주군,1.0,82.0
전북,진안군,0.0,
전북,무주군,52.0,
전북,장수군,,
전북,임실군,197.0,
전북,순창군,8.0,
전북,고창군,,
전북,부안군,125.0,
전남,계,5.0,41.0
전남,목포시,2.0,276.0
전남,여수시,625.0,
전남,순천시,1.0,417.0
전남,나주시,263.0,
전남,광양시,85.0,
전남,담양군,0.0,
전남,곡성군,0.0,
전남,구례군,44.0,
전남,고흥군,21.0,
전남,보성군,0.0,
전남,화순군,0.0,
전남,장흥군,,
전남,강진군,23.0,
전남,해남군,28.0,
전남,영암군,11.0,
전남,무안군,139.0,
전남,함평군,,
전남,영광군,51.0,
전남,장성군,,
전남,완도군,10.0,
전남,진도군,48.0,
전남,신안군,,
경북,계,8.0,541.0
경북,포항시,2.0,396.0
경북,경주시,234.0,
경북,김천시,37.0,
경북,안동시,393.0,
경북,구미시,3.0,66.0
경북,영주시,178.0,
경북,영천시,65.0,
경북,상주시,31.0,
경북,문경시,0.0,
경북,경산시,1.0,562.0
경북,군위군,,
경북,의성군,98.0,
경북,청송군,,
경북,영양군,,
경북,영덕군,,
경북,청도군,,
경북,고령군,,
경북,성주군,,
경북,칠곡군,465.0,
경북,예천군,16.0,
경북,봉화군,,
경북,울진군,,
경북,울릉군,,
경남,계,12.0,414.0
경남,창원시,244.0,
경남,마산시,1.0,530.0
경남,진주시,1.0,915.0
경남,진해시,1.0,70.0
경남,통영시,116.0,
경남,사천시,39.0,
경남,김해시,3.0,179.0
경남,밀양시,104.0,
경남,거제시,1.0,648.0
경남,양산시,2.0,197.0
경남,의령군,0.0,
경남,함안군,284.0,
경남,창녕군,76.0,
경남,고성군,0.0,
경남,남해군,0.0,
경남,하동군,0.0,
경남,산청군,0.0,
경남,함양군,0.0,
경남,거창군,0.0,
경남,합천군,12.0,
제주,계,179.0,
제주,제주시,159.0,
제주,서귀포시,20.0,
서울,계,730.0,
서울,종로구,89.0,
서울,중구,0.0,
서울,용산구,0.0,
서울,성동구,0.0,
서울,광진구,187.0,
서울,동대문구,0.0,
서울,중랑구,0.0,
서울,성북구,404.0,
서울,강북구,0.0,
서울,도봉구,0.0,
서울,노원구,0.0,
서울,은평구,0.0,
서울,서대문구,0.0,
서울,마포구,0.0,
서울,양천구,50.0,
서울,강서구,0.0,
서울,구로구,0.0,
서울,금천구,0.0,
서울,영등포구,0.0,
서울,동작구,0.0,
서울,관악구,0.0,
서울,서초구,0.0,
서울,강남구,0.0,
서울,송파구,0.0,
서울,강동구,0.0,
부산,계,9.0,925.0
부산,중구,0.0,
부산,서구,151.0,
부산,동구,246.0,
부산,영도구,127.0,
부산,부산진구,1.0,556.0
부산,동래구,771.0,
부산,남구,485.0,
부산,북구,411.0,
부산,해운대구,512.0,
부산,사하구,523.0,
부산,금정구,701.0,
부산,강서구,1.0,293.0
부산,연제구,496.0,
부산,수영구,642.0,
부산,사상구,13.0,
부산,기장군,1.0,998.0
대구,계,12.0,75.0
대구,중구,712.0,
대구,동구,1.0,733.0
대구,서구,323.0,
대구,남구,254.0,
대구,북구,720.0,
대구,수성구,2.0,350.0
대구,달서구,4.0,955.0
대구,달성군,1.0,28.0
인천,계,635.0,
인천,중구,0.0,
인천,동구,0.0,
인천,남구,152.0,
인천,연수구,0.0,
인천,남동구,6.0,
인천,부평구,351.0,
인천,계양구,3.0,
인천,서구,123.0,
인천,강화군,0.0,
인천,옹진군,0.0,
광주,계,7.0,433.0
광주,동구,68.0,
광주,서구,549.0,
광주,남구,504.0,
광주,북구,1.0,389.0
광주,광산구,4.0,923.0
대전,계,1.0,478.0
대전,동구,157.0,
대전,중구,674.0,
대전,서구,88.0,
대전,유성구,327.0,
대전,대덕구,232.0,
울산,계,1.0,564.0
울산,중구,62.0,
울산,남구,687.0,
울산,동구,21.0,
울산,북구,91.0,
울산,울주군,703.0,
경기,계,4.0,452.0
경기,수원시,149.0,
경기,성남시,0.0,
경기,의정부시,112.0,
경기,안양시,0.0,
경기,부천시,80.0,
경기,광명시,0.0,
경기,평택시,154.0,
경기,동두천시,0.0,
경기,안산시,0.0,
경기,고양시,265.0,
경기,과천시,0.0,
경기,구리시,56.0,
경기,남양주시,815.0,
경기,오산시,0.0,
경기,시흥시,8.0,
경기,군포시,50.0,
경기,의왕시,0.0,
경기,하남시,0.0,
경기,용인시,0.0,
경기,파주시,174.0,
경기,이천시,455.0,
경기,안성시,428.0,
경기,김포시,174.0,
경기,양주시,683.0,
경기,여주군,16.0,
경기,화성시,251.0,
경기,광주시,0.0,
경기,연천군,301.0,
경기,포천시,231.0,
경기,가평군,50.0,
경기,양평군,0.0,
강원,계,6.0,625.0
강원,춘천시,1.0,672.0
강원,원주시,2.0,191.0
강원,강릉시,1.0,23.0
강원,동해시,36.0,
강원,태백시,280.0,
강원,속초시,0.0,
강원,삼척시,311.0,
강원,홍천군,209.0,
강원,횡성군,5.0,
강원,영월군,0.0,
강원,평창군,407.0,
강원,정선군,0.0,
강원,철원군,296.0,
강원,화천군,0.0,
강원,양구군,0.0,
강원,인제군,40.0,
강원,고성군,155.0,
강원,양양군,0.0,
충북,계,4.0,378.0
충북,청주시,1.0,882.0
충북,충주시,673.0,
충북,제천시,869.0,
충북,청원군,447.0,
충북,보은군,0.0,
충북,옥천군,1.0,
충북,영동군,13.0,
충북,증평군,71.0,
충북,진천군,322.0,
충북,괴산군,0.0,
충북,음성군,20.0,
충북,단양군,80.0,
충남,계,10.0,930.0
충남,천안시,4.0,578.0
충남,공주시,318.0,
충남,보령시,790.0,
충남,아산시,1.0,55.0
충남,서산시,1.0,46.0
충남,논산시,26.0,
충남,계룡시,1.0,23.0
충남,금산군,66.0,
충남,연기군,869.0,
충남,부여군,0.0,
충남,서천군,0.0,
충남,청양군,0.0,
충남,홍성군,275.0,
충남,예산군,435.0,
충남,태안군,8.0,
충남,당진군,441.0,
전북,계,5.0,202.0
전북,전주시,1.0,186.0
전북,군산시,1.0,966.0
전북,익산시,478.0,
전북,정읍시,0.0,
전북,남원시,74.0,
전북,김제시,0.0,
전북,완주군,944.0,
전북,진안군,177.0,
전북,무주군,52.0,
전북,장수군,0.0,
전북,임실군,194.0,
전북,순창군,6.0,
전북,고창군,0.0,
전북,부안군,125.0,
전남,계,5.0,150.0
전남,목포시,2.0,474.0
전남,여수시,625.0,
전남,순천시,1.0,353.0
전남,나주시,263.0,
전남,광양시,108.0,
전남,담양군,0.0,
전남,곡성군,0.0,
전남,구례군,0.0,
전남,고흥군,20.0,
전남,보성군,0.0,
전남,화순군,0.0,
전남,장흥군,0.0,
전남,강진군,23.0,
전남,해남군,28.0,
전남,영암군,11.0,
전남,무안군,137.0,
전남,함평군,0.0,
전남,영광군,51.0,
전남,장성군,0.0,
전남,완도군,10.0,
전남,진도군,47.0,
전남,신안군,0.0,
경북,계,8.0,389.0
경북,포항시,2.0,387.0
경북,경주시,232.0,
경북,김천시,18.0,
경북,안동시,387.0,
경북,구미시,3.0,31.0
경북,영주시,120.0,
경북,영천시,65.0,
경북,상주시,27.0,
경북,문경시,0.0,
경북,경산시,1.0,534.0
경북,군위군,0.0,
경북,의성군,98.0,
경북,청송군,0.0,
경북,영양군,0.0,
경북,영덕군,0.0,
경북,청도군,0.0,
경북,고령군,0.0,
경북,성주군,0.0,
경북,칠곡군,474.0,
경북,예천군,16.0,
경북,봉화군,0.0,
경북,울진군,0.0,
경북,울릉군,0.0,
경남,계,12.0,576.0
경남,창원시,244.0,
경남,마산시,1.0,478.0
경남,진주시,1.0,782.0
경남,진해시,1.0,56.0
경남,통영시,94.0,
경남,사천시,413.0,
경남,김해시,3.0,386.0
경남,밀양시,118.0,
경남,거제시,1.0,479.0
경남,양산시,2.0,166.0
경남,의령군,0.0,
경남,함안군,273.0,
경남,창녕군,76.0,
경남,고성군,0.0,
경남,남해군,0.0,
경남,하동군,0.0,
경남,산청군,0.0,
경남,함양군,0.0,
경남,거창군,0.0,
경남,합천군,11.0,
제주,계,172.0,
제주,제주시,155.0,
제주,서귀포시,17.0,
서울,계,724.0,
서울,종로구,89.0,
서울,중구,,
서울,용산구,,
서울,성동구,,
서울,광진구,187.0,
서울,동대문구,,
서울,중랑구,,
서울,성북구,404.0,
서울,강북구,,
서울,도봉구,,
서울,노원구,,
서울,은평구,,
서울,서대문구,,
서울,마포구,,
서울,양천구,44.0,
